entry,exit
669.4,670.18
669.0,670.18
669.28,670.18
669.28,670.18
669.33,667.36
670.18,668.5
669.99,668.5
668.5,667.36
668.8,667.36
669.06,667.36
151.45,150.93
667.36,669.05
667.36,668.32
667.36,668.32
668.32,671.0
666.45,669.05
667.83,669.05
667.91,669.05
667.97,669.05
667.85,667.63
667.63,667.97
667.97,669.05
667.94,669.05
667.84,668.22
667.85,669.05
668.22,669.05
667.94,669.05
667.86,669.05
669.05,668.01
668.01,667.5
667.67,668.63
668.255,667.5
667.89,668.63
667.5,668.63
667.44,668.63
667.48,668.63
667.67,668.63
667.53,668.63
667.53,668.63
667.44,668.63
668.63,667.815
667.98,669.36
669.36,668.01
668.01,667.08
667.89,668.75
667.88,668.75
668.22,668.75
668.225,668.75
668.75,667.92
668.2,667.08
668.0,668.76
667.92,669.0
668.76,667.98
668.75,667.98
668.245,667.08
667.98,667.08
667.815,667.08
667.82,667.08
667.08,667.69
667.69,668.71
667.45,668.71
668.71,667.64
150.93,150.38
667.975,669.0
669.0,668.27
668.83,667.64
668.27,667.64
150.76,151.18
151.18,150.38
150.49,150.64
150.49,150.95
667.64,668.5
667.55,668.5
150.95,150.75
150.51,150.75
668.5,669.69
668.49,669.69
669.69,668.89
668.89,669.36
669.02,670.22
150.56,150.66
669.17,669.69
669.36,670.22
669.36,670.22
669.38,670.22
669.38,669.69
150.76,150.38
669.69,670.22
669.56,670.22
670.22,671.0
670.01,670.5
670.14,671.0
669.84,670.5
670.15,671.0
670.5,670.13
670.13,671.0
671.0,670.44
671.46,670.44
670.44,671.18
671.18,670.695
670.695,671.77
671.12,670.21
671.12,672.36
150.625,150.21
670.95,671.94
670.54,671.77
671.07,670.21
670.89,670.21
670.21,671.77
671.77,670.87
670.87,671.71
670.31,670.98
670.69,671.21
670.98,671.71
670.56,671.21
671.21,671.71
671.4,671.71
671.71,671.17
150.65,150.21
671.65,671.17
671.32,670.7
150.51,150.8
671.17,670.7
671.2,670.7
670.7,671.45
150.65,150.38
671.45,672.15
150.38,150.65
671.65,672.15
150.47,150.8
150.575,150.8
150.48,150.48
150.48,150.65
671.73,672.15
671.94,671.49
150.56,150.8
150.65,150.21
150.8,150.49
671.49,671.98
671.98,671.22
671.72,672.15
671.73,672.15
672.15,671.22
672.25,671.22
672.36,671.22
671.22,671.78
671.78,672.5
150.64,150.21
671.43,672.5
671.43,671.96
671.85,672.5
150.74,150.49
671.96,671.44
671.44,672.08
150.65,150.75
672.08,672.58
671.98,672.5
672.09,672.5
672.5,672.0
672.58,672.0
150.75,150.49
672.0,671.5
150.67,150.49
671.5,671.71
671.49,670.86
671.71,671.52
150.66,150.49
671.52,670.86
671.42,671.66
671.66,671.35
671.5,670.86
671.56,671.28
671.609,670.86
671.35,671.75
671.51,671.75
671.75,671.28
150.49,150.21
671.28,670.86
670.86,670.12
670.81,670.12
670.745,670.12
670.7,670.12
670.68,670.12
670.74,670.12
670.12,670.84
150.21,150.57
670.12,669.67
669.67,670.34
670.34,669.03
670.84,669.86
150.01,150.22
669.86,670.635
150.21,150.47
150.115,150.26
150.26,150.133
150.22,150.133
150.2,150.08
670.3,670.7
150.09,150.29
150.29,150.09
150.26,150.195
150.3,150.26
150.195,150.3
150.22,150.09
150.3,150.09
150.09,150.3
670.18,670.7
150.08,150.3
670.635,669.03
670.685,670.15
670.37,669.03
670.58,670.15
150.09,150.3
150.21,150.47
670.7,670.15
670.15,669.03
669.03,669.84
669.05,669.84
669.23,669.84
669.84,670.41
669.75,670.63
150.3,150.57
670.41,671.0
670.63,669.94
150.3,150.57
670.25,671.0
150.28,150.47
150.22,150.18
150.18,150.3
671.0,670.18
670.18,670.78
150.18,150.18
150.3,150.47
150.18,150.47
150.47,150.235
669.94,670.78
670.47,670.0
150.47,150.745
670.0,670.45
150.235,150.38
150.23,150.28
150.23,150.37
150.28,150.37
150.37,150.46
150.38,150.57
150.327,150.46
670.0,670.45
150.46,150.745
150.46,150.57
150.57,150.84
150.46,150.745
670.45,671.11
150.59,150.84
670.487,671.11
670.78,670.2
670.2,670.57
670.57,671.11
150.59,150.84
671.11,670.43
670.43,670.86
670.86,670.57
670.57,671.1
670.41,671.1
671.1,670.4
150.745,150.84
670.4,671.0
150.745,150.56
670.63,671.16
670.21,671.0
150.84,150.74
670.43,671.0
671.0,671.45
671.16,671.9
670.66,671.06
670.96,671.45
150.83,150.56
671.06,671.68
671.25,671.45
671.45,671.14
671.33,671.68
671.26,671.39
671.39,671.14
150.74,150.56
671.29,671.68
671.48,671.9
671.14,671.68
150.71,150.56
671.23,671.68
150.56,150.13
150.45,150.13
671.34,671.68
671.31,671.68
671.68,671.95
671.9,672.25
671.95,672.25
150.13,150.47
150.47,150.22
672.25,671.04
671.04,671.76
671.76,671.08
671.43,671.84
671.7,671.43
671.43,670.91
150.22,150.08
671.84,671.4
671.4,670.8
671.42,671.08
671.08,671.48
671.48,670.91
670.91,670.66
670.97,670.8
670.8,670.35
670.8,670.66
670.86,670.66
670.66,670.35
670.35,669.77
150.04,150.27
670.35,669.77
670.15,669.77
670.33,669.77
150.27,150.12
669.77,669.17
150.21,150.33
669.94,669.17
669.78,669.17
669.75,669.17
669.17,669.54
669.07,668.11
669.43,668.93
669.145,668.11
669.41,668.93
669.39,668.93
669.28,668.11
669.28,668.93
669.28,669.54
669.28,669.54
669.28,669.54
669.54,668.93
150.12,149.89
668.93,668.11
668.89,668.11
668.98,668.11
668.84,668.11
668.11,669.41
668.38,669.41
668.65,669.41
150.33,150.08
669.41,668.89
669.28,668.21
668.89,668.21
668.21,667.37
668.02,668.74
667.37,668.22
668.22,667.43
150.27,150.08
668.16,667.85
667.85,667.43
150.33,150.08
668.15,667.43
668.18,667.43
667.785,668.45
667.43,667.745
667.745,668.45
667.74,668.45
668.45,669.46
668.74,669.46
669.46,668.63
668.85,668.54
668.63,668.12
668.54,667.61
668.9,668.635
668.635,668.12
668.53,668.22
668.22,667.61
668.12,667.61
667.61,667.0
150.32,150.08
667.61,668.0
667.88,667.3
668.0,667.3
668.0,667.65
667.65,667.0
150.08,149.91
150.08,149.91
667.3,666.8
667.0,667.53
667.0,667.53
666.8,667.28
149.99,149.77
666.61,667.28
666.61,667.28
149.91,149.73
150.07,149.89
667.28,666.71
149.98,149.77
667.12,667.53
667.53,667.05
667.34,667.05
667.05,666.71
666.71,667.31
666.73,667.42
667.31,666.62
149.89,149.55
667.42,666.62
667.74,666.93
149.89,149.55
667.73,666.93
667.75,666.93
149.77,149.55
666.93,666.2
666.62,666.2
666.32,666.62
666.62,666.2
666.65,666.2
666.2,665.8
666.15,665.43
149.73,149.55
149.55,149.75
666.38,665.8
666.2,665.8
149.71,149.62
666.208,665.8
665.8,666.17
666.08,665.43
149.75,150.05
666.0,665.43
665.96,665.43
666.17,665.43
665.43,666.0
665.11,666.0
665.09,666.0
149.62,150.05
665.17,665.67
665.56,665.0
149.68,150.05
665.56,665.0
665.67,665.33
665.66,665.0
665.33,666.0
149.63,149.86
149.86,150.05
666.0,665.0
665.0,664.05
665.0,664.96
664.96,664.05
664.85,664.05
664.05,664.87
664.87,664.28
149.86,150.05
664.505,663.36
150.05,149.75
664.49,665.02
664.575,665.02
664.49,665.02
664.61,665.02
664.839,664.28
149.84,149.59
665.02,664.28
664.28,664.94
664.94,664.11
664.725,664.11
149.965,149.75
664.11,664.77
149.85,149.75
149.75,149.59
149.67,149.62
149.64,150.08
149.62,150.08
149.62,150.08
149.62,150.08
149.65,150.08
149.59,149.56
149.56,150.08
150.08,149.5
149.71,150.08
150.08,149.5
149.5,149.67
149.62,149.67
149.87,149.37
149.37,149.42
149.42,149.77
149.38,149.77
149.77,149.37
149.37,149.84
149.41,149.57
149.57,149.84
149.71,149.59
149.74,149.43
149.59,149.28
149.43,149.77
149.435,149.77
149.77,149.6
664.35,665.17
664.12,664.77
149.67,149.84
149.73,149.46
149.84,149.6
149.725,149.6
664.35,665.17
664.77,663.92
664.59,665.17
149.6,149.28
665.17,664.43
664.43,663.92
664.72,664.36
664.36,664.61
664.38,664.61
664.61,663.92
149.46,149.76
663.92,663.36
664.26,663.81
663.81,663.36
149.28,149.57
663.82,663.36
663.8,663.36
663.8,663.8
663.95,663.36
663.36,662.73
663.52,662.73
662.73,663.5
662.89,663.5
662.94,663.94
663.5,662.95
663.39,662.95
149.57,149.82
149.38,149.64
662.95,663.58
149.4,149.61
663.58,663.94
663.94,663.09
149.525,149.76
149.41,149.61
663.72,663.09
149.42,149.65
663.6,663.09
663.09,662.94
662.94,662.94
662.94,662.9
662.9,662.69
662.91,663.45
662.69,663.45
662.75,663.45
149.38,149.61
663.45,663.81
663.6,663.92
663.81,663.16
663.55,664.0
663.55,664.0
663.79,663.403
663.6,663.92
663.6,663.46
663.46,663.83
663.59,663.55
149.61,149.89
663.55,663.83
663.83,663.5
663.5,663.92
149.64,149.44
663.68,663.403
149.55,149.76
149.44,149.65
663.92,663.403
663.87,663.403
663.82,663.403
663.16,664.0
663.49,664.0
149.65,149.89
149.65,149.89
663.325,664.0
663.38,664.0
663.33,664.0
663.33,663.5
663.5,664.0
664.0,663.25
663.94,663.25
663.25,663.76
663.76,663.17
663.58,664.15
663.76,664.15
664.15,663.76
664.17,664.08
664.08,663.56
149.67,149.89
663.87,663.56
149.76,149.53
149.74,149.52
663.76,663.45
663.85,663.56
663.56,663.99
663.45,663.99
663.99,663.17
663.17,664.05
663.11,664.05
663.0,663.24
663.24,662.75
662.75,663.28
149.82,149.53
663.28,664.05
663.47,664.05
663.43,663.05
663.05,664.05
664.05,663.29
663.555,663.29
663.29,664.17
149.89,149.53
663.2,663.53
149.71,149.53
149.53,149.74
663.03,663.53
663.53,664.17
149.55,149.74
663.44,664.17
663.66,664.17
664.17,663.5
663.94,663.5
663.5,664.08
149.52,149.74
664.08,663.62
149.6,149.34
664.08,663.5
149.7,149.57
149.74,149.57
664.05,663.62
149.57,149.34
663.62,664.0
663.5,664.0
149.63,149.34
663.76,664.17
663.525,664.0
149.5,149.64
663.75,664.0
663.7,664.0
664.0,663.75
663.75,663.95
663.95,663.57
663.75,663.57
663.75,663.57
663.75,663.57
663.57,664.05
664.05,663.73
149.64,149.34
663.73,664.17
663.8,663.58
663.91,663.705
663.91,664.64
149.575,149.34
663.705,664.07
149.51,149.34
663.58,664.07
663.64,663.48
663.48,664.07
663.75,664.17
663.65,664.17
664.07,663.49
663.77,664.17
149.34,149.12
663.88,664.4
663.61,664.17
663.61,664.17
663.49,664.17
664.17,664.64
663.96,664.64
664.18,665.29
663.93,664.4
664.4,663.73
664.64,664.08
664.57,664.65
664.64,664.08
149.38,149.22
149.33,149.12
664.65,664.08
149.35,149.12
664.08,663.46
663.73,664.29
663.73,663.84
663.84,664.29
663.7,664.11
149.22,149.01
663.72,664.71
149.23,149.01
664.07,663.46
149.33,149.12
664.11,663.46
663.83,664.71
663.78,664.29
663.91,664.71
149.12,149.14
663.94,664.29
149.01,149.2
149.08,149.2
664.29,663.85
149.11,149.21
663.85,663.46
663.86,664.71
149.15,149.21
663.64,664.71
663.46,663.94
663.63,664.71
663.94,664.71
664.71,665.29
149.09,149.21
149.1,149.21
665.29,664.71
664.71,665.48
665.48,664.72
665.53,664.97
149.2,149.01
664.97,664.35
665.12,664.72
665.12,664.54
664.72,665.22
665.22,664.54
665.0,664.35
149.21,149.01
665.0,664.54
664.698,664.35
664.54,664.78
664.78,664.35
664.76,664.35
664.35,663.82
664.78,663.89
149.095,148.97
663.89,664.46
149.1,149.18
149.07,149.18
663.82,664.46
663.82,664.46
663.83,664.46
664.46,663.79
664.62,663.79
663.79,663.19
149.18,149.01
664.08,663.58
663.58,664.07
663.66,664.07
664.07,663.5
149.1,149.21
663.87,663.5
149.14,149.01
149.17,149.01
663.91,663.5
663.5,664.24
664.24,663.79
663.79,663.19
149.21,149.01
663.9,663.5
663.55,662.909
663.6,663.19
663.6,663.19
663.5,662.909
663.75,663.19
663.67,663.19
663.19,662.88
663.38,662.909
663.17,662.909
662.909,662.54
662.88,662.54
663.015,662.54
149.01,149.18
662.83,662.54
662.54,662.83
662.695,662.98
662.83,662.53
149.0,149.18
662.62,662.9
149.0,149.18
149.0,149.0
149.0,149.04
148.99,149.18
662.53,662.9
662.53,662.9
662.9,663.5
662.98,662.75
148.97,149.08
662.75,663.5
662.84,663.07
149.03,149.08
663.07,663.5
149.04,149.18
663.07,663.5
663.05,663.5
149.08,149.18
663.5,663.87
663.18,663.66
663.66,664.8
149.18,149.08
149.08,149.25
149.17,149.25
149.25,149.04
663.87,664.8
149.23,149.04
149.04,149.21
663.7,664.8
663.57,663.77
663.72,664.8
663.77,664.8
663.87,664.8
663.87,663.48
663.48,664.8
149.21,149.02
664.8,663.765
664.03,663.21
664.26,663.765
664.02,663.765
663.765,663.21
663.21,662.38
149.07,149.23
663.01,662.38
663.2,662.38
149.02,149.21
663.22,662.38
662.38,661.8
662.36,662.0
662.22,661.5
662.0,662.57
661.8,662.27
661.81,662.27
662.27,661.5
149.21,149.34
661.5,662.16
661.7,662.16
661.7,661.5
661.7,662.16
661.5,662.16
662.16,661.56
662.02,662.57
149.08,149.21
662.57,662.19
662.36,662.07
662.19,661.89
662.07,661.77
662.07,661.89
661.89,661.56
661.85,662.96
661.77,662.96
661.56,662.16
661.5,662.03
662.03,662.96
661.38,662.16
661.775,662.16
149.21,149.33
662.16,661.7
661.975,662.96
149.145,149.23
661.7,662.96
662.2,662.96
662.2,662.19
662.19,662.96
149.19,149.33
662.3,662.96
662.31,662.96
662.96,662.01
662.82,662.01
149.11,149.34
662.01,663.19
662.78,662.1
149.23,149.45
662.4,663.19
662.4,662.75
662.75,662.1
663.19,662.51
662.83,662.1
149.29,149.45
663.16,662.73
662.96,662.1
149.31,149.45
663.0,662.6
662.73,662.1
662.6,662.1
149.33,149.08
662.51,661.505
662.565,662.1
662.1,662.68
662.11,662.68
662.11,662.68
149.34,149.45
662.68,661.505
662.28,662.53
662.53,661.505
149.28,149.32
662.51,661.505
662.34,661.505
662.17,661.505
661.505,662.0
662.0,662.96
149.32,149.45
661.5,662.09
149.355,149.21
661.75,662.09
662.09,662.42
662.09,662.53
662.42,661.85
662.195,662.96
149.45,149.21
662.53,661.85
149.21,149.08
662.08,662.37
662.37,661.85
662.47,661.85
149.27,149.08
661.85,662.96
662.96,662.02
662.27,663.07
662.67,663.295
663.07,662.43
663.04,663.55
149.25,149.08
662.79,663.49
663.49,663.17
663.55,663.34
149.08,148.95
663.34,662.79
663.36,662.99
663.17,662.565
149.09,148.8
148.95,148.8
663.17,662.565
662.99,662.43
662.79,663.35
662.83,662.565
662.565,663.11
148.97,148.8
663.11,662.43
663.35,662.43
148.8,149.0
662.8,662.02
663.08,662.43
662.43,662.02
662.445,661.82
662.02,661.5
662.0,661.5
661.82,661.0
661.5,661.0
148.71,148.83
661.46,661.0
148.77,149.0
148.77,148.83
661.71,661.0
661.42,660.92
148.83,149.0
661.72,661.0
661.72,661.0
661.72,661.0
148.78,149.0
148.83,149.0
661.7,661.0
149.0,148.9
661.0,661.59
661.25,660.72
660.92,661.18
660.92,661.48
661.09,660.72
660.72,661.26
661.18,660.46
661.26,660.789
149.01,148.95
660.789,661.48
661.0,661.48
661.18,661.48
661.14,660.46
661.14,660.46
661.19,661.59
661.0,661.59
661.48,660.46
661.34,660.46
661.59,660.46
661.44,660.46
661.44,660.46
149.12,148.92
660.46,661.17
660.89,660.55
660.89,660.55
660.89,660.55
660.55,661.17
660.71,661.5
660.64,661.5
660.725,661.5
660.72,661.26
661.17,661.5
661.26,661.83
661.5,662.25
661.5,661.45
661.45,662.25
148.95,148.87
661.04,661.83
148.92,149.09
661.66,662.25
661.44,662.25
661.83,662.25
662.25,661.66
662.06,661.66
661.66,661.32
148.86,149.01
661.32,661.86
661.86,661.0
661.53,661.0
661.0,661.71
149.01,148.83
661.27,660.64
661.38,660.64
660.64,661.3
661.03,661.63
148.9,149.09
660.76,661.3
660.82,661.3
148.95,149.09
148.83,148.89
148.89,149.09
661.3,660.73
660.73,661.18
660.9,661.18
148.96,149.13
660.94,661.34
661.015,661.63
660.95,661.18
660.9,661.34
660.78,661.18
148.87,149.09
149.04,149.13
661.18,660.89
660.89,661.34
661.11,661.63
661.34,660.88
661.065,661.63
661.35,660.88
149.09,149.27
661.08,661.63
661.63,660.88
660.88,661.71
661.71,660.85
661.46,660.85
660.85,661.33
661.04,660.4
660.66,661.5
661.0,660.026
149.13,149.05
661.33,660.71
660.885,661.3
661.3,660.71
149.13,149.05
660.71,660.031
660.77,661.18
661.18,660.7
660.7,661.09
661.09,660.4
660.4,659.9
660.32,660.8
660.295,660.8
149.05,149.27
660.32,660.8
660.32,660.8
149.27,149.45
660.32,660.8
660.26,660.53
660.53,660.17
660.55,660.031
660.8,660.17
660.17,660.79
660.79,660.36
149.18,149.45
660.517,660.031
149.45,149.67
660.58,660.36
660.36,660.031
149.415,149.5
660.36,660.031
149.45,149.67
660.031,660.78
660.026,660.78
660.36,660.0
660.0,660.78
660.45,661.08
660.45,660.14
660.14,659.9
659.9,660.78
659.91,660.33
660.03,660.78
660.33,659.9
659.9,660.33
660.115,660.33
660.33,660.78
660.26,660.36
660.36,660.78
660.78,660.43
660.43,661.29
660.74,661.29
660.74,661.08
661.08,662.1
661.08,661.5
661.08,661.5
661.08,660.855
661.08,661.74
660.88,661.29
149.5,149.67
149.67,149.55
661.08,661.5
661.29,661.04
661.04,661.74
149.72,149.55
149.62,149.55
661.24,661.74
661.5,662.1
149.55,149.71
661.31,661.74
661.74,662.42
662.1,662.42
662.1,662.42
662.42,662.1
662.1,662.91
662.5,663.27
149.71,149.55
662.58,662.17
662.17,662.91
662.91,663.32
149.71,149.55
663.27,662.64
663.27,662.89
662.89,663.32
149.55,149.44
662.71,663.08
149.6,149.44
662.64,663.08
663.08,663.5
663.32,663.99
663.5,663.08
663.08,663.354
149.44,149.63
663.354,663.69
663.42,663.99
663.69,663.99
663.689,663.99
663.69,663.99
663.99,663.49
663.49,662.99
149.63,149.42
663.7,663.37
663.37,663.86
662.99,663.5
663.11,663.75
663.11,663.5
663.07,663.5
663.1,663.5
663.1,663.5
663.5,664.0
663.485,664.63
149.63,149.42
663.615,663.23
149.42,149.29
149.32,149.52
663.75,663.23
663.23,663.86
663.23,663.86
149.29,149.43
663.86,664.63
149.34,149.52
664.0,664.63
664.1,664.63
663.93,664.63
664.63,665.11
664.63,664.89
664.63,665.11
149.43,149.26
664.63,664.89
664.64,665.11
664.89,664.32
665.11,664.32
665.0,664.51
664.9,664.345
664.97,664.345
665.2,664.61
665.03,664.61
664.96,664.51
664.61,665.17
664.96,664.51
665.17,664.64
665.28,664.64
149.26,149.52
664.64,664.32
664.51,664.88
664.67,664.03
149.29,149.52
149.3,149.52
664.52,664.88
664.32,664.88
664.71,664.345
149.52,149.74
149.53,149.59
664.72,664.345
664.67,664.03
149.5,149.67
664.88,664.41
664.41,664.88
149.59,149.67
664.41,664.88
664.64,664.03
149.59,149.68
664.88,664.45
664.8,664.345
664.45,664.76
664.76,664.345
664.345,663.7
664.22,663.7
149.67,149.55
664.5,664.03
149.6,149.68
664.29,663.7
149.65,149.47
664.03,663.492
664.08,663.492
664.27,663.7
664.27,663.7
149.68,149.55
149.74,149.55
663.7,664.19
663.492,664.02
664.02,664.61
149.55,149.31
149.47,149.31
664.19,663.67
664.19,664.61
664.2,664.61
664.61,663.97
149.47,149.31
149.31,149.13
149.245,149.52
149.23,149.44
149.23,149.44
149.31,149.175
664.24,663.75
149.175,149.29
149.175,149.13
664.15,663.94
149.13,149.22
149.22,149.44
149.25,149.13
149.13,149.44
149.29,149.44
663.97,664.43
663.94,664.43
664.17,663.75
149.29,149.44
663.75,664.43
663.67,664.29
663.8,664.29
149.44,149.575
663.63,664.29
664.29,663.78
149.52,149.75
664.07,664.43
664.43,663.78
663.78,664.28
149.575,149.75
663.65,664.28
149.575,149.75
663.91,664.28
149.63,149.56
663.97,664.35
664.28,664.0
664.35,664.16
664.16,664.3
664.3,664.0
149.56,149.75
664.0,663.43
149.6,149.75
663.775,663.43
663.43,663.79
149.63,149.75
663.43,663.79
663.79,664.19
149.75,149.55
149.685,149.55
149.66,149.47
149.55,149.625
663.99,664.31
149.54,149.625
664.0,664.31
149.53,149.59
664.19,664.56
664.31,664.93
149.47,149.64
664.56,664.0
664.28,664.93
664.93,664.3
149.64,149.45
664.3,664.95
664.61,664.0
149.59,149.45
664.95,664.29
664.85,664.29
664.91,664.29
149.56,149.45
664.29,663.68
149.45,149.59
149.59,149.37
149.59,149.37
664.0,664.43
663.68,664.43
149.59,149.37
149.54,149.62
663.99,664.73
149.53,149.37
664.12,664.5
663.94,664.43
663.9,664.28
663.9,664.28
149.62,149.37
664.1,664.43
664.28,663.84
149.625,149.37
664.43,664.0
149.59,149.37
664.5,664.0
149.37,149.51
149.51,149.4
664.35,664.0
149.46,149.63
664.0,664.52
663.88,664.52
664.02,664.52
149.4,149.55
663.84,664.52
664.52,664.15
664.73,664.45
149.4,149.55
149.55,149.63
664.73,664.15
664.73,664.15
149.63,149.41
149.6,149.53
664.45,664.75
149.53,149.65
149.64,149.41
149.65,149.41
664.5,664.15
664.59,664.045
149.6,149.41
664.75,664.15
149.63,149.41
664.56,664.15
149.6,149.41
664.54,664.15
664.69,664.15
149.67,149.41
664.15,664.52
664.52,663.88
149.41,149.29
664.045,664.48
149.45,149.58
664.48,663.88
149.38,149.48
663.88,664.28
664.0,664.11
149.39,149.29
664.07,664.52
664.11,664.52
149.45,149.29
149.29,149.45
149.39,149.48
664.08,664.52
664.28,663.81
149.45,149.29
149.48,149.29
664.52,664.11
149.29,149.48
664.335,663.81
664.34,663.81
149.3,149.42
664.32,664.08
664.11,663.81
664.13,663.71
149.39,149.58
664.08,663.71
663.81,664.32
149.42,149.58
663.71,664.32
663.67,664.32
149.395,149.51
663.838,664.32
664.32,664.02
149.48,149.68
149.48,149.58
664.18,663.86
149.42,149.58
664.155,663.69
664.155,664.05
664.05,663.86
664.02,663.69
149.47,149.58
149.44,149.51
664.14,663.895
149.51,149.58
664.05,663.69
149.5,149.68
663.895,663.6
149.58,149.68
663.86,664.11
663.84,663.42
663.69,664.11
149.68,149.605
149.625,149.55
149.67,149.605
664.11,663.73
663.73,663.95
149.605,149.515
149.58,149.64
149.64,149.55
149.62,149.75
149.57,149.67
149.55,149.67
149.54,149.67
149.62,149.54
149.54,149.67
149.59,149.515
149.515,149.67
149.515,149.67
149.67,149.75
663.6,663.95
663.95,663.42
149.62,149.75
149.61,149.57
149.57,149.68
149.565,149.68
149.535,149.68
149.58,149.68
149.56,149.728
663.91,663.42
663.91,663.42
663.42,663.03
149.59,149.75
149.62,149.68
149.59,149.62
149.62,149.728
149.68,149.58
663.42,663.62
149.58,149.728
149.64,149.75
149.65,149.75
663.62,663.43
663.6,663.39
149.728,149.86
149.66,149.75
663.6,663.03
663.43,663.03
663.39,663.03
663.03,663.4
662.93,663.4
662.98,663.4
663.03,663.4
663.4,663.85
149.68,149.86
149.69,149.86
663.46,663.04
149.63,149.75
149.68,149.64
663.04,663.53
663.05,663.53
663.53,664.28
663.57,664.28
663.79,664.28
663.85,664.28
149.64,149.7
664.28,664.99
149.67,149.75
664.48,664.99
664.99,664.69
664.69,664.33
149.7,149.75
149.7,149.75
664.72,664.59
664.59,664.35
664.35,664.68
664.33,664.68
149.69,149.75
664.36,664.68
664.68,664.43
664.43,663.9
149.75,149.86
149.86,150.0
663.9,663.51
663.9,664.2
664.2,664.2
664.2,663.8
663.8,663.51
663.61,663.78
149.95,149.83
663.78,663.51
663.73,663.51
150.0,149.87
663.51,664.0
149.96,149.83
663.72,663.44
663.44,664.0
663.52,664.0
663.43,663.29
663.29,663.47
149.93,149.87
663.47,664.0
664.0,663.56
149.94,149.87
149.96,149.87
149.87,149.95
149.83,149.95
149.95,149.83
663.56,663.78
149.96,149.83
663.53,664.19
149.9,150.0
663.78,664.19
149.83,149.95
664.19,664.6
664.25,663.81
149.95,150.08
664.3,663.81
149.97,149.87
664.6,664.325
